run_id,pair_id,protocol,nodes,delay_ms,fault,repeat,driver_success_rate,client_latency_p50_ms,client_latency_p95_ms,client_latency_p99_ms,node_commit_completeness,final_protocol_messages_sent,final_protocol_bytes_sent,max_accepted_view,recovered_sequence_count,recovery_latency_p50_ms,safety_violation_events,conflicting_commit_count,invalid_view_change_events,invalid_new_view_events,reputation_order,group_map,group_leaders,l_gl,runtime_grouping_verified,peak_aggregate_memory_bytes,peak_aggregate_cpu_percent,peak_aggregate_network_bytes
b4-m16-d5-f1-r1-pbft-groupingv2,b4-m16-d5-f1-r1,pbft,16,5,f1,1,1.0,651.41224,651.41224,651.41224,0.9375,479,181505,1,1,130.675404,0,0,0,0,,,,,False,265497337,110.08,1625250
b4-m16-d5-f1-r1-rgg-groupingv2,b4-m16-d5-f1-r1,rgg,16,5,f1,1,1.0,622.086049,622.086049,622.086049,0.9375,166,116639,1,1,84.433754,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,251410767,75.70000000000002,1112690
b4-m16-d5-f2-r1-pbft-groupingv2,b4-m16-d5-f2-r1,pbft,16,5,f2,1,1.0,703.012505,703.012505,703.012505,0.9375,638,226871,1,1,114.867023,0,0,0,0,,,,,False,267529479,102.58,1901350
b4-m16-d5-f2-r1-rgg-groupingv2,b4-m16-d5-f2-r1,rgg,16,5,f2,1,1.0,642.216236,642.216236,642.216236,0.9375,173,118628,1,1,93.01742,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,252941687,72.7,1153290
b4-m16-d5-f3-r1-pbft-groupingv2,b4-m16-d5-f3-r1,pbft,16,5,f3,1,1.0,681.293433,681.293433,681.293433,0.9375,524,194381,1,1,112.989711,0,0,0,0,,,,,False,268915693,114.57999999999998,1736170
b4-m16-d5-f3-r1-rgg-groupingv2,b4-m16-d5-f3-r1,rgg,16,5,f3,1,1.0,760.378388,760.378388,760.378388,0.9375,283,152643,1,1,102.034742,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,0,0.0,0
b4-m16-d5-f4-r1-pbft-groupingv2,b4-m16-d5-f4-r1,pbft,16,5,f4,1,1.0,790.062825,790.062825,790.062825,1.0,645,228933,1,1,167.098743,0,0,0,0,,,,,False,0,0.0,0
b4-m16-d5-f4-r1-rgg-groupingv2,b4-m16-d5-f4-r1,rgg,16,5,f4,1,1.0,739.296021,739.296021,739.296021,1.0,244,154020,1,1,204.334458,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,0,0.0,0
b4-m16-d5-f2l-r1-rgg-groupingv2,b4-m16-d5-f2l-r1,rgg,16,5,f2l,1,1.0,719.124795,719.124795,719.124795,0.9375,277,150914,1,1,100.149492,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,6987710,21.03,245000
b4-m16-d5-f5-r1-rgg-groupingv2,b4-m16-d5-f5-r1,rgg,16,5,f5,1,1.0,1160.663634,1160.663634,1160.663634,1.0,195,139067,2,1,641.619579,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,252763429,110.45,1433800
b4-m24-d5-f1-r1-pbft-groupingv2,b4-m24-d5-f1-r1,pbft,24,5,f1,1,1.0,2318.273378,2318.273378,2318.273378,0.9583333333333334,1103,405769,1,1,281.095859,0,0,0,0,,,,,False,334217856,89.41,1296426
b4-m24-d5-f1-r1-rgg-groupingv2,b4-m24-d5-f1-r1,rgg,24,5,f1,1,1.0,2232.478441,2232.478441,2232.478441,0.9583333333333334,338,196224,1,1,187.112457,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,333653725,84.16,1235962
b4-m24-d5-f2-r1-pbft-groupingv2,b4-m24-d5-f2-r1,pbft,24,5,f2,1,1.0,2432.664444,2432.664444,2432.664444,0.9583333333333334,1438,501365,1,1,225.733162,0,0,0,0,,,,,False,374560772,239.75000000000003,1700708
b4-m24-d5-f2-r1-rgg-groupingv2,b4-m24-d5-f2-r1,rgg,24,5,f2,1,1.0,2216.510441,2216.510441,2216.510441,0.9583333333333334,349,199370,1,1,170.800631,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,341394313,97.13999999999999,1295307
b4-m24-d5-f3-r1-pbft-groupingv2,b4-m24-d5-f3-r1,pbft,24,5,f3,1,1.0,2404.245179,2404.245179,2404.245179,0.9583333333333334,1172,425540,1,1,267.873364,0,0,0,0,,,,,False,362876487,122.24,1191260
b4-m24-d5-f3-r1-rgg-groupingv2,b4-m24-d5-f3-r1,rgg,24,5,f3,1,1.0,2328.834232,2328.834232,2328.834232,0.9583333333333334,607,275498,1,1,127.334491,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,374965524,121.27000000000002,1621380
b4-m24-d5-f4-r1-pbft-groupingv2,b4-m24-d5-f4-r1,pbft,24,5,f4,1,1.0,2490.188445,2490.188445,2490.188445,1.0,1449,504673,1,1,278.316982,0,0,0,0,,,,,False,374592230,138.79999999999998,1894530
b4-m24-d5-f4-r1-rgg-groupingv2,b4-m24-d5-f4-r1,rgg,24,5,f4,1,1.0,105.716699,105.716699,105.716699,1.0,277,173403,0,0,,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,82195772,19.369999999999997,228310
b4-m24-d5-f2l-r1-rgg-groupingv2,b4-m24-d5-f2l-r1,rgg,24,5,f2l,1,1.0,2220.354247,2220.354247,2220.354247,0.9583333333333334,604,274620,1,1,105.371687,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,380131858,110.75000000000001,3365000
b4-m24-d5-f5-r1-rgg-groupingv2,b4-m24-d5-f5-r1,rgg,24,5,f5,1,1.0,4161.070494,4161.070494,4161.070494,1.0,379,229283,2,1,2133.722329,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,335384923,52.11,1519450
b4-m16-d5-f1-r2-rgg-groupingv2,b4-m16-d5-f1-r2,rgg,16,5,f1,2,1.0,617.142875,617.142875,617.142875,0.9375,166,116636,1,1,93.385433,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,251293328,77.87000000000002,1115540
b4-m16-d5-f1-r2-pbft-groupingv2,b4-m16-d5-f1-r2,pbft,16,5,f1,2,1.0,637.738134,637.738134,637.738134,0.9375,479,181490,1,1,112.171781,0,0,0,0,,,,,False,264577739,109.86000000000003,1611780
b4-m16-d5-f2-r2-rgg-groupingv2,b4-m16-d5-f2-r2,rgg,16,5,f2,2,1.0,612.770239,612.770239,612.770239,0.9375,173,118629,1,1,97.15997,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,252010552,58.77,1134690
b4-m16-d5-f2-r2-pbft-groupingv2,b4-m16-d5-f2-r2,pbft,16,5,f2,2,1.0,693.301833,693.301833,693.301833,0.9375,638,226856,1,1,110.53655,0,0,0,0,,,,,False,268812936,98.74999999999999,1910000
b4-m16-d5-f3-r2-rgg-groupingv2,b4-m16-d5-f3-r2,rgg,16,5,f3,2,1.0,701.80402,701.80402,701.80402,0.9375,283,152646,1,1,108.680102,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,254439054,62.52000000000001,1391090
b4-m16-d5-f3-r2-pbft-groupingv2,b4-m16-d5-f3-r2,pbft,16,5,f3,2,1.0,692.11017,692.11017,692.11017,0.9375,524,194381,1,1,115.077556,0,0,0,0,,,,,False,265570741,126.9,1672690
b4-m16-d5-f4-r2-rgg-groupingv2,b4-m16-d5-f4-r2,rgg,16,5,f4,2,1.0,641.001082,641.001082,641.001082,1.0,243,153787,1,1,126.337594,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,253046543,71.14,1319530
b4-m16-d5-f4-r2-pbft-groupingv2,b4-m16-d5-f4-r2,pbft,16,5,f4,2,1.0,663.292423,663.292423,663.292423,1.0,645,228903,1,1,97.903596,0,0,0,0,,,,,False,266470416,93.23,1898370
b4-m16-d5-f2l-r2-rgg-groupingv2,b4-m16-d5-f2l-r2,rgg,16,5,f2l,2,1.0,651.161105,651.161105,651.161105,0.9375,280,151770,1,1,67.184933,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,254325808,62.46,1302120
b4-m16-d5-f5-r2-rgg-groupingv2,b4-m16-d5-f5-r2,rgg,16,5,f5,2,1.0,1100.557228,1100.557228,1100.557228,1.0,195,139099,2,1,585.466393,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,232201905,38.99,931550
b4-m24-d5-f1-r2-rgg-groupingv2,b4-m24-d5-f1-r2,rgg,24,5,f1,2,1.0,2138.716218,2138.716218,2138.716218,0.9583333333333334,338,196228,1,1,89.744751,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,334267146,54.780000000000015,1488449
b4-m24-d5-f1-r2-pbft-groupingv2,b4-m24-d5-f1-r2,pbft,24,5,f1,2,1.0,2193.770168,2193.770168,2193.770168,0.9583333333333334,1103,405792,1,1,163.66191,0,0,0,0,,,,,False,335069302,50.61,1487188
b4-m24-d5-f2-r2-rgg-groupingv2,b4-m24-d5-f2-r2,rgg,24,5,f2,2,1.0,2123.147386,2123.147386,2123.147386,0.9583333333333334,349,199367,1,1,96.262995,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,342359003,47.34,1177580
b4-m24-d5-f2-r2-pbft-groupingv2,b4-m24-d5-f2-r2,pbft,24,5,f2,2,1.0,2270.48712,2270.48712,2270.48712,0.9583333333333334,1438,501411,1,1,153.962191,0,0,0,0,,,,,False,379548848,119.86999999999998,2257510
b4-m24-d5-f3-r2-rgg-groupingv2,b4-m24-d5-f3-r2,rgg,24,5,f3,2,1.0,2197.461128,2197.461128,2197.461128,0.9583333333333334,607,275495,1,1,75.585392,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,376687283,97.53999999999999,1994370
b4-m24-d5-f3-r2-pbft-groupingv2,b4-m24-d5-f3-r2,pbft,24,5,f3,2,1.0,2243.478114,2243.478114,2243.478114,0.9583333333333334,1172,425517,1,1,158.986119,0,0,0,0,,,,,False,362228470,90.57000000000002,1552575
b4-m24-d5-f4-r2-rgg-groupingv2,b4-m24-d5-f4-r2,rgg,24,5,f4,2,1.0,106.152244,106.152244,106.152244,1.0,277,173403,0,0,,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,96856962,18.35,240790
b4-m24-d5-f4-r2-pbft-groupingv2,b4-m24-d5-f4-r2,pbft,24,5,f4,2,1.0,2257.614411,2257.614411,2257.614411,1.0,1449,504673,1,1,144.808198,0,0,0,0,,,,,False,374342666,123.75999999999999,2163050
b4-m24-d5-f2l-r2-rgg-groupingv2,b4-m24-d5-f2l-r2,rgg,24,5,f2l,2,1.0,2196.882974,2196.882974,2196.882974,0.9583333333333334,594,271779,1,1,98.431119,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,375082964,118.23999999999998,1931770
b4-m24-d5-f5-r2-rgg-groupingv2,b4-m24-d5-f5-r2,rgg,24,5,f5,2,1.0,4144.639117,4144.639117,4144.639117,1.0,379,229235,2,1,2120.310621,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,334059527,53.999999999999986,1452858
b4-m16-d5-f1-r3-pbft-groupingv2,b4-m16-d5-f1-r3,pbft,16,5,f1,3,1.0,633.7209,633.7209,633.7209,0.9375,479,181505,1,1,116.569587,0,0,0,0,,,,,False,265160745,118.46,1613810
b4-m16-d5-f1-r3-rgg-groupingv2,b4-m16-d5-f1-r3,rgg,16,5,f1,3,1.0,632.667778,632.667778,632.667778,0.9375,166,116631,1,1,101.892045,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,251339465,72.4,1141240
b4-m16-d5-f2-r3-pbft-groupingv2,b4-m16-d5-f2-r3,pbft,16,5,f2,3,1.0,669.202088,669.202088,669.202088,0.9375,638,226856,1,1,97.865972,0,0,0,0,,,,,False,267395260,97.94,1909490
b4-m16-d5-f2-r3-rgg-groupingv2,b4-m16-d5-f2-r3,rgg,16,5,f2,3,1.0,614.524925,614.524925,614.524925,0.9375,173,118636,1,1,82.774385,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,253650525,67.77,1133140
b4-m16-d5-f3-r3-pbft-groupingv2,b4-m16-d5-f3-r3,pbft,16,5,f3,3,1.0,682.323842,682.323842,682.323842,0.9375,524,194396,1,1,120.028358,0,0,0,0,,,,,False,267793721,114.73999999999998,1739030
b4-m16-d5-f3-r3-rgg-groupingv2,b4-m16-d5-f3-r3,rgg,16,5,f3,3,1.0,710.70909,710.70909,710.70909,0.9375,283,152650,1,1,83.477754,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,254264993,65.70000000000002,1388000
b4-m16-d5-f4-r3-pbft-groupingv2,b4-m16-d5-f4-r3,pbft,16,5,f4,3,1.0,680.599058,680.599058,680.599058,1.0,645,228918,1,1,102.602883,0,0,0,0,,,,,False,269213491,154.09,1958720
b4-m16-d5-f4-r3-rgg-groupingv2,b4-m16-d5-f4-r3,rgg,16,5,f4,3,1.0,667.07577,667.07577,667.07577,1.0,243,153802,1,1,134.024204,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,254864776,98.87,1332230
b4-m16-d5-f2l-r3-rgg-groupingv2,b4-m16-d5-f2l-r3,rgg,16,5,f2l,3,1.0,671.315824,671.315824,671.315824,0.9375,280,151770,1,1,96.142425,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,254051083,96.83000000000001,1363260
b4-m16-d5-f5-r3-rgg-groupingv2,b4-m16-d5-f5-r3,rgg,16,5,f5,3,1.0,1102.9717,1102.9717,1102.9717,1.0,194,138836,2,1,585.184488,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,253215366,97.41999999999999,1593200
b4-m24-d5-f1-r3-pbft-groupingv2,b4-m24-d5-f1-r3,pbft,24,5,f1,3,1.0,2192.170317,2192.170317,2192.170317,0.9583333333333334,1103,405815,1,1,155.591579,0,0,0,0,,,,,False,334669797,49.43000000000001,1484610
b4-m24-d5-f1-r3-rgg-groupingv2,b4-m24-d5-f1-r3,rgg,24,5,f1,3,1.0,2148.59641,2148.59641,2148.59641,0.9583333333333334,338,196231,1,1,120.186774,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,334982273,48.81,1514619
